Time (-),FRC-01 [kN],FRC-02 [kN]
2022-11-04 08:45:00.477,234.482953125,233.894140625
2022-11-04 08:45:00.487,234.47221875,233.877796875
2022-11-04 08:45:00.497,234.50040625,233.877796875
2022-11-04 08:45:00.507,234.483515625,233.893015625
2022-11-04 08:45:00.517,234.49646875,233.894703125
2022-11-04 08:45:00.527,234.508875,233.891328125
2022-11-04 08:45:00.537,234.46828125,233.882859375
2022-11-04 08:45:00.547,234.490265625,233.9088125
2022-11-04 08:45:00.557,234.478984375,233.853
2022-11-04 08:45:00.567,234.507171875,233.852421875
2022-11-04 08:45:00.577,234.514515625,233.874984375
2022-11-04 08:45:00.587,234.5370625,233.893015625
2022-11-04 08:45:00.597,234.53028125,233.887390625
2022-11-04 08:45:00.607,234.46434375,233.90596875
2022-11-04 08:45:00.617,234.514515625,233.922328125
2022-11-04 08:45:00.627,234.5336875,233.86990625
2022-11-04 08:45:00.637,234.506046875,233.8603125
2022-11-04 08:45:00.647,234.484078125,233.918375
2022-11-04 08:45:00.657,234.507171875,233.90428125
2022-11-04 08:45:00.667,234.5105625,233.86484375
2022-11-04 08:45:00.677,234.52803125,233.886265625
2022-11-04 08:45:00.687,234.52803125,233.909375
2022-11-04 08:45:00.697,234.49759375,233.87271875
2022-11-04 08:45:00.707,234.52803125,233.9166875
2022-11-04 08:45:00.717,234.482359375,233.8591875
2022-11-04 08:45:00.727,234.517328125,233.87103125
2022-11-04 08:45:00.737,234.513390625,233.87215625
2022-11-04 08:45:00.747,234.513390625,233.877796875
2022-11-04 08:45:00.757,234.533125,233.880609375
2022-11-04 08:45:00.767,234.540453125,233.86428125
2022-11-04 08:45:00.777,234.49365625,233.850171875
2022-11-04 08:45:00.787,234.491953125,233.86878125
2022-11-04 08:45:00.797,234.49815625,233.837203125
2022-11-04 08:45:00.807,234.506609375,233.888515625
2022-11-04 08:45:00.817,234.485203125,233.87328125
2022-11-04 08:45:00.827,234.516203125,233.89978125
2022-11-04 08:45:00.837,234.476171875,233.880609375
2022-11-04 08:45:00.847,234.506609375,233.878359375
2022-11-04 08:45:00.857,234.543265625,233.87440625
2022-11-04 08:45:00.867,234.502671875,233.874984375
2022-11-04 08:45:00.877,234.49815625,233.87215625
2022-11-04 08:45:00.887,234.46434375,233.86765625
2022-11-04 08:45:00.897,234.52578125,233.8259375
2022-11-04 08:45:00.907,234.506046875,233.881171875
2022-11-04 08:45:00.917,234.475046875,233.90371875
2022-11-04 08:45:00.927,234.49590625,233.87103125
2022-11-04 08:45:00.937,234.50153125,233.90540625
2022-11-04 08:45:00.947,234.49421875,233.86653125
2022-11-04 08:45:00.957,234.539875,233.8591875
2022-11-04 08:45:00.967,234.480109375,233.90540625
2022-11-04 08:45:00.977,234.481796875,233.86878125
2022-11-04 08:45:00.987,234.476734375,233.890203125
2022-11-04 08:45:00.997,234.49646875,233.90653125
2022-11-04 08:45:01.007,234.516203125,233.90428125
2022-11-04 08:45:01.017,234.485203125,233.883421875
2022-11-04 08:45:01.027,234.514515625,233.894140625
2022-11-04 08:45:01.037,234.4541875,233.876109375
2022-11-04 08:45:01.047,234.47053125,233.91275
2022-11-04 08:45:01.057,234.5094375,233.8603125
2022-11-04 08:45:01.067,234.53028125,233.896390625
2022-11-04 08:45:01.077,234.520703125,233.935859375
2022-11-04 08:45:01.087,234.506046875,233.890203125
2022-11-04 08:45:01.097,234.518453125,233.880609375
2022-11-04 08:45:01.107,234.49871875,233.884546875
2022-11-04 08:45:01.117,234.49759375,233.842859375
2022-11-04 08:45:01.127,234.488578125,233.896390625
2022-11-04 08:45:01.137,234.507734375,233.8591875
2022-11-04 08:45:01.147,234.49759375,233.87328125
2022-11-04 08:45:01.157,234.520140625,233.883421875
2022-11-04 08:45:01.167,234.482953125,233.886265625
2022-11-04 08:45:01.177,234.5381875,233.877234375
2022-11-04 08:45:01.187,234.49421875,233.90484375
2022-11-04 08:45:01.197,234.52353125,233.937546875
2022-11-04 08:45:01.207,234.541578125,233.90034375
2022-11-04 08:45:01.217,234.49253125,233.87159375
2022-11-04 08:45:01.227,234.532,233.87159375
2022-11-04 08:45:01.237,234.507171875,233.863125
2022-11-04 08:45:01.247,234.47278125,233.8535625
2022-11-04 08:45:01.257,234.49815625,233.87328125
2022-11-04 08:45:01.267,234.50096875,233.858625
2022-11-04 08:45:01.277,234.47053125,233.892453125
2022-11-04 08:45:01.287,234.485765625,233.87440625
2022-11-04 08:45:01.297,234.507734375,233.85525
2022-11-04 08:45:01.307,234.451359375,233.86878125
2022-11-04 08:45:01.317,234.520703125,233.86990625
2022-11-04 08:45:01.327,234.482953125,233.86709375
2022-11-04 08:45:01.337,234.506046875,233.89753125
2022-11-04 08:45:01.347,234.52859375,233.8625625
2022-11-04 08:45:01.357,234.520140625,233.889078125
2022-11-04 08:45:01.367,234.487453125,233.887390625
2022-11-04 08:45:01.377,234.49759375,233.86653125
2022-11-04 08:45:01.387,234.52803125,233.886265625
2022-11-04 08:45:01.397,234.515640625,233.90540625
2022-11-04 08:45:01.407,234.486890625,233.879484375
2022-11-04 08:45:01.417,234.532,233.882296875
2022-11-04 08:45:01.427,234.514515625,233.8535625
2022-11-04 08:45:01.437,234.520140625,233.922328125
2022-11-04 08:45:01.447,234.518453125,233.86821875
2022-11-04 08:45:01.457,234.46378125,233.90146875
2022-11-04 08:45:01.467,234.49646875,233.838328125
2022-11-04 08:45:01.477,234.52128125,233.891328125
2022-11-04 08:45:01.487,234.512265625,233.909375
2022-11-04 08:45:01.497,234.487453125,233.892453125
2022-11-04 08:45:01.507,234.52521875,233.891890625
2022-11-04 08:45:01.517,234.52690625,233.86990625
2022-11-04 08:45:01.527,234.507734375,233.877234375
2022-11-04 08:45:01.537,234.50040625,233.889640625
2022-11-04 08:45:01.547,234.5105625,233.883984375
2022-11-04 08:45:01.557,234.520140625,233.881734375
2022-11-04 08:45:01.567,234.490828125,233.882859375
2022-11-04 08:45:01.577,234.483515625,233.836640625
2022-11-04 08:45:01.587,234.520703125,233.887390625
2022-11-04 08:45:01.597,234.517328125,233.90540625
2022-11-04 08:45:01.607,234.489140625,233.922328125
2022-11-04 08:45:01.617,234.46490625,233.86990625
2022-11-04 08:45:01.627,234.519015625,233.879484375
2022-11-04 08:45:01.637,234.5314375,233.86821875
2022-11-04 08:45:01.647,234.52296875,233.874984375
2022-11-04 08:45:01.657,234.513390625,233.89753125
2022-11-04 08:45:01.667,234.515640625,233.829875
2022-11-04 08:45:01.677,234.503796875,233.880609375
2022-11-04 08:45:01.687,234.49759375,233.86878125
2022-11-04 08:45:01.697,234.52746875,233.834390625
2022-11-04 08:45:01.707,234.486328125,233.846796875
2022-11-04 08:45:01.717,234.49421875,233.876109375
2022-11-04 08:45:01.727,234.5083125,233.89865625
2022-11-04 08:45:01.737,234.546640625,233.878921875
2022-11-04 08:45:01.747,234.49815625,233.856375
2022-11-04 08:45:01.757,234.489703125,233.880046875
2022-11-04 08:45:01.767,234.5314375,233.889640625
2022-11-04 08:45:01.777,234.515078125,233.8575
2022-11-04 08:45:01.787,234.520140625,233.90540625
2022-11-04 08:45:01.797,234.481796875,233.86484375
2022-11-04 08:45:01.807,234.516765625,233.888515625
2022-11-04 08:45:01.817,234.5094375,233.888515625
2022-11-04 08:45:01.827,234.46434375,233.8614375
2022-11-04 08:45:01.837,234.47109375,233.883421875
2022-11-04 08:45:01.847,234.502671875,233.87384375
2022-11-04 08:45:01.857,234.512828125,233.881171875
2022-11-04 08:45:01.867,234.516765625,233.896953125
2022-11-04 08:45:01.877,234.512828125,233.878359375
2022-11-04 08:45:01.887,234.5094375,233.879484375
2022-11-04 08:45:01.897,234.541578125,233.835515625
2022-11-04 08:45:01.907,234.52634375,233.863125
2022-11-04 08:45:01.917,234.505484375,233.838890625
2022-11-04 08:45:01.927,234.473359375,233.8546875
2022-11-04 08:45:01.937,234.517890625,233.846796875
2022-11-04 08:45:01.947,234.542140625,233.840578125
2022-11-04 08:45:01.957,234.47165625,233.884546875
2022-11-04 08:45:01.967,234.507734375,233.838890625
2022-11-04 08:45:01.977,234.532,233.887953125
2022-11-04 08:45:01.987,234.52803125,233.862
2022-11-04 08:45:01.997,234.519578125,233.862
2022-11-04 08:45:02.007,234.547765625,233.881171875
2022-11-04 08:45:02.017,234.49253125,233.885109375
2022-11-04 08:45:02.027,234.557921875,233.9144375
2022-11-04 08:45:02.037,234.533125,233.86484375
2022-11-04 08:45:02.047,234.533125,233.87384375
2022-11-04 08:45:02.057,234.502671875,233.86371875
2022-11-04 08:45:02.067,234.520703125,233.893578125
2022-11-04 08:45:02.077,234.47053125,233.8591875
2022-11-04 08:45:02.087,234.5083125,233.8625625
2022-11-04 08:45:02.097,234.511703125,233.877234375
2022-11-04 08:45:02.107,234.516765625,233.885109375
2022-11-04 08:45:02.117,234.51,233.86428125
2022-11-04 08:45:02.127,234.517890625,233.876109375
2022-11-04 08:45:02.137,234.516203125,233.825375
2022-11-04 08:45:02.147,234.49478125,233.829875
2022-11-04 08:45:02.157,234.49365625,233.8603125
2022-11-04 08:45:02.167,234.547765625,233.843984375
2022-11-04 08:45:02.177,234.519578125,233.8558125
2022-11-04 08:45:02.187,234.49365625,233.8614375
2022-11-04 08:45:02.197,234.513953125,233.895265625
2022-11-04 08:45:02.207,234.504921875,233.86484375
2022-11-04 08:45:02.217,234.5094375,233.884546875
2022-11-04 08:45:02.227,234.489140625,233.893015625
2022-11-04 08:45:02.237,234.52634375,233.840578125
2022-11-04 08:45:02.247,234.52634375,233.847921875
2022-11-04 08:45:02.257,234.516765625,233.837203125
2022-11-04 08:45:02.267,234.489703125,233.8575
2022-11-04 08:45:02.277,234.520140625,233.8558125
2022-11-04 08:45:02.287,234.5393125,233.86428125
2022-11-04 08:45:02.297,234.548890625,233.8575
2022-11-04 08:45:02.307,234.50040625,233.87440625
2022-11-04 08:45:02.317,234.515640625,233.86653125
2022-11-04 08:45:02.327,234.49646875,233.849046875
2022-11-04 08:45:02.337,234.504921875,233.8580625
2022-11-04 08:45:02.347,234.502109375,233.842296875
2022-11-04 08:45:02.357,234.52128125,233.911625
2022-11-04 08:45:02.367,234.47053125,233.876671875
2022-11-04 08:45:02.377,234.488578125,233.862
2022-11-04 08:45:02.387,234.52128125,233.87046875
2022-11-04 08:45:02.397,234.52971875,233.885109375
2022-11-04 08:45:02.407,234.5325625,233.878921875
2022-11-04 08:45:02.417,234.5314375,233.86878125
2022-11-04 08:45:02.427,234.503796875,233.887390625
2022-11-04 08:45:02.437,234.505484375,233.844546875
2022-11-04 08:45:02.447,234.47053125,233.881171875
2022-11-04 08:45:02.457,234.5336875,233.878921875
2022-11-04 08:45:02.467,234.490265625,233.86371875
2022-11-04 08:45:02.477,234.491953125,233.86821875
2022-11-04 08:45:02.487,234.486328125,233.834390625
2022-11-04 08:45:02.497,234.515078125,233.863125
2022-11-04 08:45:02.507,234.491953125,233.836640625
2022-11-04 08:45:02.517,234.551734375,233.8580625
2022-11-04 08:45:02.527,234.504359375,233.849046875
2022-11-04 08:45:02.537,234.511703125,233.85525
2022-11-04 08:45:02.547,234.53425,233.841734375
2022-11-04 08:45:02.557,234.482359375,233.878359375
2022-11-04 08:45:02.567,234.511125,233.858625
2022-11-04 08:45:02.577,234.549453125,233.838328125
2022-11-04 08:45:02.587,234.5348125,233.836078125
2022-11-04 08:45:02.597,234.530875,233.877234375
2022-11-04 08:45:02.607,234.520140625,233.87103125
2022-11-04 08:45:02.617,234.49534375,233.862
2022-11-04 08:45:02.627,234.5105625,233.833265625
2022-11-04 08:45:02.637,234.50096875,233.8569375
2022-11-04 08:45:02.647,234.5094375,233.850734375
2022-11-04 08:45:02.657,234.52353125,233.858625
2022-11-04 08:45:02.667,234.50040625,233.847921875
2022-11-04 08:45:02.677,234.50096875,233.837765625
2022-11-04 08:45:02.687,234.507171875,233.8575
2022-11-04 08:45:02.697,234.478421875,233.87384375
2022-11-04 08:45:02.707,234.513953125,233.90203125
2022-11-04 08:45:02.717,234.5393125,233.883984375
2022-11-04 08:45:02.727,234.52240625,233.884546875
2022-11-04 08:45:02.737,234.53875,233.851296875
2022-11-04 08:45:02.747,234.504921875,233.832140625
2022-11-04 08:45:02.757,234.504359375,233.894703125
2022-11-04 08:45:02.767,234.49478125,233.928515625
2022-11-04 08:45:02.777,234.512265625,233.882296875
2022-11-04 08:45:02.787,234.49759375,233.858625
2022-11-04 08:45:02.797,234.550046875,233.8625625
2022-11-04 08:45:02.807,234.520703125,233.879484375
2022-11-04 08:45:02.817,234.506046875,233.85525
2022-11-04 08:45:02.827,234.49534375,233.86371875
2022-11-04 08:45:02.837,234.49703125,233.854125
2022-11-04 08:45:02.847,234.490265625,233.8625625
2022-11-04 08:45:02.857,234.49534375,233.86596875
2022-11-04 08:45:02.867,234.518453125,233.886828125
2022-11-04 08:45:02.877,234.490828125,233.842859375
2022-11-04 08:45:02.887,234.508875,233.85525
2022-11-04 08:45:02.897,234.49984375,233.889078125
2022-11-04 08:45:02.907,234.50040625,233.841734375
2022-11-04 08:45:02.917,234.5083125,233.8535625
2022-11-04 08:45:02.927,234.46771875,233.841734375
2022-11-04 08:45:02.937,234.481796875,233.833265625
2022-11-04 08:45:02.947,234.507734375,233.87046875
2022-11-04 08:45:02.957,234.475046875,233.847921875
2022-11-04 08:45:02.967,234.52803125,233.854125
2022-11-04 08:45:02.977,234.49309375,233.875546875
2022-11-04 08:45:02.987,234.486328125,233.849609375
2022-11-04 08:45:02.997,234.49871875,233.847921875
2022-11-04 08:45:03.007,234.486890625,233.8580625
2022-11-04 08:45:03.017,234.486890625,233.895265625
2022-11-04 08:45:03.027,234.517328125,233.86709375
2022-11-04 08:45:03.037,234.50153125,233.87384375
2022-11-04 08:45:03.047,234.542140625,233.887390625
2022-11-04 08:45:03.057,234.477296875,233.86878125
2022-11-04 08:45:03.067,234.475046875,233.876671875
2022-11-04 08:45:03.077,234.5094375,233.846796875
2022-11-04 08:45:03.087,234.5105625,233.858625
2022-11-04 08:45:03.097,234.49421875,233.86765625
2022-11-04 08:45:03.107,234.507171875,233.860875
2022-11-04 08:45:03.117,234.46603125,233.8546875
2022-11-04 08:45:03.127,234.476171875,233.888515625
2022-11-04 08:45:03.137,234.502109375,233.878359375
2022-11-04 08:45:03.147,234.488578125,233.851859375
2022-11-04 08:45:03.157,234.515640625,233.8535625
2022-11-04 08:45:03.167,234.541015625,233.876671875
2022-11-04 08:45:03.177,234.480109375,233.837203125
2022-11-04 08:45:03.187,234.49703125,233.87159375
2022-11-04 08:45:03.197,234.491390625,233.86990625
2022-11-04 08:45:03.207,234.512265625,233.87159375
2022-11-04 08:45:03.217,234.505484375,233.882296875
2022-11-04 08:45:03.227,234.437828125,233.8614375
2022-11-04 08:45:03.237,234.484078125,233.884546875
2022-11-04 08:45:03.247,234.49478125,233.85525
2022-11-04 08:45:03.257,234.49309375,233.852421875
2022-11-04 08:45:03.267,234.502671875,233.851296875
2022-11-04 08:45:03.277,234.482359375,233.90709375
2022-11-04 08:45:03.287,234.487453125,233.86765625
2022-11-04 08:45:03.297,234.45475,233.884546875
2022-11-04 08:45:03.307,234.47165625,233.878359375
2022-11-04 08:45:03.317,234.517328125,233.85525
2022-11-04 08:45:03.327,234.47053125,233.86428125
2022-11-04 08:45:03.337,234.488015625,233.885671875
2022-11-04 08:45:03.347,234.506609375,233.844546875
2022-11-04 08:45:03.357,234.513953125,233.842859375
2022-11-04 08:45:03.367,234.457,233.85975
2022-11-04 08:45:03.377,234.49928125,233.850171875
2022-11-04 08:45:03.387,234.52634375,233.851859375
2022-11-04 08:45:03.397,234.49871875,233.847359375
2022-11-04 08:45:03.407,234.49421875,233.842859375
2022-11-04 08:45:03.417,234.4564375,233.852421875
2022-11-04 08:45:03.427,234.5105625,233.89753125
2022-11-04 08:45:03.437,234.490828125,233.837765625
2022-11-04 08:45:03.447,234.50040625,233.854125
2022-11-04 08:45:03.457,234.49478125,233.895265625
2022-11-04 08:45:03.467,234.5105625,233.86371875
2022-11-04 08:45:03.477,234.490265625,233.886828125
2022-11-04 08:45:03.487,234.49759375,233.862
2022-11-04 08:45:03.497,234.47221875,233.823125
2022-11-04 08:45:03.507,234.516203125,233.863125
2022-11-04 08:45:03.517,234.514515625,233.8558125
2022-11-04 08:45:03.527,234.513953125,233.875546875
2022-11-04 08:45:03.537,234.4575625,233.8270625
2022-11-04 08:45:03.547,234.49534375,233.874984375
2022-11-04 08:45:03.557,234.491953125,233.876671875
2022-11-04 08:45:03.567,234.5370625,233.854125
2022-11-04 08:45:03.577,234.475609375,233.86878125
2022-11-04 08:45:03.587,234.484640625,233.837203125
2022-11-04 08:45:03.597,234.477859375,233.889640625
2022-11-04 08:45:03.607,234.486328125,233.891328125
2022-11-04 08:45:03.617,234.503234375,233.858625
2022-11-04 08:45:03.627,234.513390625,233.86428125
2022-11-04 08:45:03.637,234.482953125,233.8558125
2022-11-04 08:45:03.647,234.475609375,233.876109375
2022-11-04 08:45:03.657,234.502109375,233.849609375
2022-11-04 08:45:03.667,234.49421875,233.876109375
2022-11-04 08:45:03.677,234.46378125,233.90540625
2022-11-04 08:45:03.687,234.512828125,233.851859375
2022-11-04 08:45:03.697,234.503796875,233.87046875
2022-11-04 08:45:03.707,234.47053125,233.86596875
2022-11-04 08:45:03.717,234.52409375,233.8603125
2022-11-04 08:45:03.727,234.517328125,233.882296875
2022-11-04 08:45:03.737,234.503234375,233.87440625
2022-11-04 08:45:03.747,234.551734375,233.86934375
2022-11-04 08:45:03.757,234.49928125,233.845109375
2022-11-04 08:45:03.767,234.455875,233.8575
2022-11-04 08:45:03.777,234.46603125,233.848484375
2022-11-04 08:45:03.787,234.46940625,233.896390625
2022-11-04 08:45:03.797,234.50153125,233.833828125
2022-11-04 08:45:03.807,234.5348125,233.863125
2022-11-04 08:45:03.817,234.49478125,233.87046875
2022-11-04 08:45:03.827,234.52128125,233.850734375
2022-11-04 08:45:03.837,234.457,233.825375
2022-11-04 08:45:03.847,234.477859375,233.856375
2022-11-04 08:45:03.857,234.485203125,233.878921875
2022-11-04 08:45:03.867,234.491953125,233.9099375
2022-11-04 08:45:03.877,234.502671875,233.849609375
2022-11-04 08:45:03.887,234.46546875,233.858625
2022-11-04 08:45:03.897,234.484640625,233.847921875
2022-11-04 08:45:03.907,234.46603125,233.882296875
2022-11-04 08:45:03.917,234.5083125,233.86765625
2022-11-04 08:45:03.927,234.515640625,233.87103125
2022-11-04 08:45:03.937,234.484640625,233.86765625
2022-11-04 08:45:03.947,234.485203125,233.86540625
2022-11-04 08:45:03.957,234.455875,233.887953125
2022-11-04 08:45:03.967,234.47278125,233.881734375
2022-11-04 08:45:03.977,234.506609375,233.846796875
2022-11-04 08:45:03.987,234.508875,233.834953125
2022-11-04 08:45:03.997,234.5094375,233.87384375
2022-11-04 08:45:04.007,234.503796875,233.86371875
2022-11-04 08:45:04.017,234.491390625,233.858625
2022-11-04 08:45:04.027,234.485765625,233.860875
2022-11-04 08:45:04.037,234.49253125,233.842859375
2022-11-04 08:45:04.047,234.49421875,233.90090625
2022-11-04 08:45:04.057,234.462625,233.8558125
2022-11-04 08:45:04.067,234.47221875,233.86934375
2022-11-04 08:45:04.077,234.481234375,233.86821875
2022-11-04 08:45:04.087,234.46659375,233.877234375
2022-11-04 08:45:04.097,234.473359375,233.877234375
2022-11-04 08:45:04.107,234.484078125,233.847921875
2022-11-04 08:45:04.117,234.46378125,233.838890625
2022-11-04 08:45:04.127,234.5083125,233.891328125
2022-11-04 08:45:04.137,234.505484375,233.847921875
2022-11-04 08:45:04.147,234.477859375,233.89809375
2022-11-04 08:45:04.157,234.491390625,233.86878125
2022-11-04 08:45:04.167,234.46490625,233.87215625
2022-11-04 08:45:04.177,234.49421875,233.843984375
2022-11-04 08:45:04.187,234.4615,233.82425
2022-11-04 08:45:04.197,234.453046875,233.86990625
2022-11-04 08:45:04.207,234.483515625,233.847359375
2022-11-04 08:45:04.217,234.488015625,233.852421875
2022-11-04 08:45:04.227,234.5083125,233.896953125
2022-11-04 08:45:04.237,234.488578125,233.862
2022-11-04 08:45:04.247,234.478421875,233.852421875
2022-11-04 08:45:04.257,234.477296875,233.845109375
2022-11-04 08:45:04.267,234.506046875,233.843421875
2022-11-04 08:45:04.277,234.486890625,233.887390625
2022-11-04 08:45:04.287,234.507171875,233.842296875
2022-11-04 08:45:04.297,234.517890625,233.845109375
2022-11-04 08:45:04.307,234.484640625,233.8591875
2022-11-04 08:45:04.317,234.502671875,233.836078125
2022-11-04 08:45:04.327,234.52128125,233.847359375
2022-11-04 08:45:04.337,234.52859375,233.856375
2022-11-04 08:45:04.347,234.5105625,233.889078125
2022-11-04 08:45:04.357,234.5105625,233.8614375
2022-11-04 08:45:04.367,234.473921875,233.893578125
2022-11-04 08:45:04.377,234.4586875,233.8236875
2022-11-04 08:45:04.387,234.49759375,233.832703125
2022-11-04 08:45:04.397,234.516765625,233.860875
2022-11-04 08:45:04.407,234.5336875,233.841140625
2022-11-04 08:45:04.417,234.49534375,233.877796875
2022-11-04 08:45:04.427,234.519015625,233.841734375
2022-11-04 08:45:04.437,234.506046875,233.896390625
2022-11-04 08:45:04.447,234.481796875,233.882859375
2022-11-04 08:45:04.457,234.519578125,233.847359375
2022-11-04 08:45:04.467,234.517890625,233.883984375
2022-11-04 08:45:04.477,234.53875,233.877234375
2022-11-04 08:45:04.487,234.506046875,233.880046875
2022-11-04 08:45:04.497,234.533125,233.839453125
2022-11-04 08:45:04.507,234.49815625,233.86653125
2022-11-04 08:45:04.517,234.532,233.87328125
2022-11-04 08:45:04.527,234.50153125,233.89921875
2022-11-04 08:45:04.537,234.483515625,233.87440625
2022-11-04 08:45:04.547,234.49534375,233.89978125
2022-11-04 08:45:04.557,234.503796875,233.8558125
2022-11-04 08:45:04.567,234.477296875,233.8614375
2022-11-04 08:45:04.577,234.49815625,233.87103125
2022-11-04 08:45:04.587,234.491953125,233.846234375
2022-11-04 08:45:04.597,234.476171875,233.838890625
2022-11-04 08:45:04.607,234.52184375,233.87215625
2022-11-04 08:45:04.617,234.50096875,233.840578125
2022-11-04 08:45:04.627,234.458125,233.860875
2022-11-04 08:45:04.637,234.520140625,233.860875
2022-11-04 08:45:04.647,234.52803125,233.893015625
2022-11-04 08:45:04.657,234.502109375,233.86540625
2022-11-04 08:45:04.667,234.5105625,233.8591875
2022-11-04 08:45:04.677,234.546640625,233.87215625
2022-11-04 08:45:04.687,234.511125,233.86371875
2022-11-04 08:45:04.697,234.488015625,233.8214375
2022-11-04 08:45:04.707,234.519578125,233.87159375
2022-11-04 08:45:04.717,234.505484375,233.86428125
2022-11-04 08:45:04.727,234.488578125,233.86653125
2022-11-04 08:45:04.737,234.542140625,233.843421875
2022-11-04 08:45:04.747,234.50153125,233.86821875
2022-11-04 08:45:04.757,234.478421875,233.891328125
2022-11-04 08:45:04.767,234.513390625,233.86371875
2022-11-04 08:45:04.777,234.5393125,233.8614375
2022-11-04 08:45:04.787,234.488578125,233.87384375
2022-11-04 08:45:04.797,234.4586875,233.890765625
2022-11-04 08:45:04.807,234.49928125,233.851859375
2022-11-04 08:45:04.817,234.488578125,233.836078125
2022-11-04 08:45:04.827,234.49984375,233.841734375
2022-11-04 08:45:04.837,234.478984375,233.81465625
2022-11-04 08:45:04.847,234.519578125,233.856375
2022-11-04 08:45:04.857,234.478984375,233.836640625
2022-11-04 08:45:04.867,234.488578125,233.8614375
2022-11-04 08:45:04.877,234.503796875,233.835515625
2022-11-04 08:45:04.887,234.52634375,233.86428125
2022-11-04 08:45:04.897,234.51,233.86428125
2022-11-04 08:45:04.907,234.503796875,233.847921875
2022-11-04 08:45:04.917,234.5083125,233.843421875
2022-11-04 08:45:04.927,234.484640625,233.850171875
2022-11-04 08:45:04.937,234.488578125,233.81409375
2022-11-04 08:45:04.947,234.49815625,233.87328125
2022-11-04 08:45:04.957,234.49253125,233.840578125
2022-11-04 08:45:04.967,234.46828125,233.8558125
2022-11-04 08:45:04.977,234.478984375,233.880046875
2022-11-04 08:45:04.987,234.516203125,233.87103125
2022-11-04 08:45:04.997,234.505484375,233.890203125
2022-11-04 08:45:05.007,234.506046875,233.90146875
2022-11-04 08:45:05.017,234.513953125,233.89921875
2022-11-04 08:45:05.027,234.50040625,233.877796875
2022-11-04 08:45:05.037,234.5365,233.8535625
2022-11-04 08:45:05.047,234.513390625,233.87159375
2022-11-04 08:45:05.057,234.490265625,233.878359375
2022-11-04 08:45:05.067,234.50040625,233.880046875
2022-11-04 08:45:05.077,234.49928125,233.8580625
2022-11-04 08:45:05.087,234.478421875,233.862
2022-11-04 08:45:05.097,234.52521875,233.863125
2022-11-04 08:45:05.107,234.512265625,233.87103125
2022-11-04 08:45:05.117,234.516765625,233.885109375
2022-11-04 08:45:05.127,234.52240625,233.86540625
2022-11-04 08:45:05.137,234.49871875,233.850734375
2022-11-04 08:45:05.147,234.550609375,233.8248125
2022-11-04 08:45:05.157,234.5105625,233.86371875
2022-11-04 08:45:05.167,234.49253125,233.829875
2022-11-04 08:45:05.177,234.517328125,233.86934375
2022-11-04 08:45:05.187,234.51,233.896390625
2022-11-04 08:45:05.197,234.517328125,233.849046875
2022-11-04 08:45:05.207,234.520140625,233.890203125
2022-11-04 08:45:05.217,234.548890625,233.8591875
2022-11-04 08:45:05.227,234.541578125,233.833265625
2022-11-04 08:45:05.237,234.49534375,233.87271875
2022-11-04 08:45:05.247,234.518453125,233.849609375
2022-11-04 08:45:05.257,234.52690625,233.8591875
2022-11-04 08:45:05.267,234.5083125,233.86484375
2022-11-04 08:45:05.277,234.52128125,233.86990625
2022-11-04 08:45:05.287,234.549453125,233.851859375
2022-11-04 08:45:05.297,234.49646875,233.888515625
2022-11-04 08:45:05.307,234.520140625,233.893015625
2022-11-04 08:45:05.317,234.49365625,233.87440625
2022-11-04 08:45:05.327,234.503796875,233.845671875
2022-11-04 08:45:05.337,234.489140625,233.86821875
2022-11-04 08:45:05.347,234.46828125,233.852421875
2022-11-04 08:45:05.357,234.512265625,233.87440625
2022-11-04 08:45:05.367,234.49478125,233.850734375
2022-11-04 08:45:05.377,234.478421875,233.842296875
2022-11-04 08:45:05.387,234.490828125,233.863125
2022-11-04 08:45:05.397,234.46884375,233.841734375
2022-11-04 08:45:05.407,234.49534375,233.87159375
2022-11-04 08:45:05.417,234.514515625,233.887390625
2022-11-04 08:45:05.427,234.512828125,233.853
2022-11-04 08:45:05.437,234.511125,233.86709375
2022-11-04 08:45:05.447,234.519578125,233.877234375
2022-11-04 08:45:05.457,234.513390625,233.845109375
2022-11-04 08:45:05.467,234.53028125,233.894703125
2022-11-04 08:45:05.477,234.484640625,233.895265625
2022-11-04 08:45:05.487,234.504359375,233.87271875
2022-11-04 08:45:05.497,234.46659375,233.882296875
2022-11-04 08:45:05.507,234.490265625,233.86709375
2022-11-04 08:45:05.517,234.517328125,233.841734375
2022-11-04 08:45:05.527,234.513953125,233.851859375
2022-11-04 08:45:05.537,234.476171875,233.8293125
2022-11-04 08:45:05.547,234.49590625,233.86878125
2022-11-04 08:45:05.557,234.477296875,233.858625
2022-11-04 08:45:05.567,234.53425,233.833828125
2022-11-04 08:45:05.577,234.47165625,233.848484375
2022-11-04 08:45:05.587,234.504921875,233.87440625
2022-11-04 08:45:05.597,234.505484375,233.8535625
2022-11-04 08:45:05.607,234.52859375,233.887953125
2022-11-04 08:45:05.617,234.490265625,233.850734375
2022-11-04 08:45:05.627,234.49421875,233.856375
2022-11-04 08:45:05.637,234.478984375,233.86371875
2022-11-04 08:45:05.647,234.475609375,233.87103125
2022-11-04 08:45:05.657,234.51,233.829875
2022-11-04 08:45:05.667,234.488578125,233.816359375
2022-11-04 08:45:05.677,234.49928125,233.86765625
